Opened,Open,High,Low,Close,Volume
2021-06-27 05:50:00,53.609,53.677,53.172,53.248,23577.3
2021-06-27 05:55:00,53.251,53.486,53.218,53.486,12127.0
2021-06-27 06:00:00,53.488,53.636,53.401,53.581,10981.8
2021-06-27 06:05:00,53.581,53.985,53.581,53.833,22038.2
2021-06-27 06:10:00,53.839,53.889,53.705,53.749,9540.4
2021-06-27 06:15:00,53.749,53.749,53.300,53.412,24470.1
2021-06-27 06:20:00,53.406,53.646,53.406,53.639,8922.9
2021-06-27 06:25:00,53.639,53.639,53.438,53.504,5676.5
2021-06-27 06:30:00,53.514,53.624,53.071,53.088,24546.9
2021-06-27 06:35:00,53.070,53.154,52.888,52.998,27215.7
2021-06-27 06:40:00,53.018,53.251,53.010,53.175,8743.7
2021-06-27 06:45:00,53.177,53.737,53.177,53.522,35871.2
2021-06-27 06:50:00,53.519,53.563,53.334,53.337,3894.9
2021-06-27 06:55:00,53.337,53.469,53.267,53.358,8482.3
2021-06-27 07:00:00,53.358,53.625,53.233,53.336,8015.7
2021-06-27 07:05:00,53.319,53.502,53.312,53.475,2051.8
2021-06-27 07:10:00,53.466,54.067,53.407,54.015,29028.0
2021-06-27 07:15:00,54.034,54.059,53.740,53.754,16678.2
2021-06-27 07:20:00,53.748,53.811,53.650,53.690,5387.5
2021-06-27 07:25:00,53.684,53.692,53.561,53.640,2859.9
2021-06-27 07:30:00,53.628,53.883,53.628,53.785,9436.4
2021-06-27 07:35:00,53.779,54.086,53.779,53.932,8673.4
2021-06-27 07:40:00,53.920,54.050,53.877,54.003,8001.3
2021-06-27 07:45:00,54.002,54.057,53.882,53.935,5275.6
2021-06-27 07:50:00,53.932,53.950,53.759,53.889,5496.9
2021-06-27 07:55:00,53.889,53.900,53.713,53.797,6655.0
2021-06-27 08:00:00,53.796,53.852,53.545,53.805,11695.4
2021-06-27 08:05:00,53.818,54.074,53.808,53.964,16760.6
2021-06-27 08:10:00,53.954,54.260,53.949,54.112,15059.5
2021-06-27 08:15:00,54.110,54.247,53.922,53.989,10298.1
2021-06-27 08:20:00,53.989,54.089,53.896,54.013,6198.9
2021-06-27 08:25:00,54.008,54.151,53.948,54.125,3478.3
2021-06-27 08:30:00,54.117,54.132,53.953,53.964,3281.7
2021-06-27 08:35:00,53.970,53.980,53.809,53.849,2708.5
2021-06-27 08:40:00,53.848,53.937,53.847,53.880,2731.7
2021-06-27 08:45:00,53.862,53.869,53.659,53.720,9461.7
2021-06-27 08:50:00,53.710,53.792,53.676,53.705,6071.6
2021-06-27 08:55:00,53.716,53.873,53.668,53.729,5633.2
2021-06-27 09:00:00,53.718,53.880,53.664,53.857,4984.8
2021-06-27 09:05:00,53.860,54.017,53.822,53.932,3911.0
2021-06-27 09:10:00,53.915,53.992,53.884,53.945,3272.5
2021-06-27 09:15:00,53.941,53.946,53.369,53.544,29060.8
2021-06-27 09:20:00,53.534,53.652,53.401,53.561,8671.4
2021-06-27 09:25:00,53.570,53.638,53.451,53.494,4711.3
2021-06-27 09:30:00,53.495,53.539,53.086,53.140,12738.9
2021-06-27 09:35:00,53.132,53.416,53.130,53.306,7478.5
2021-06-27 09:40:00,53.305,53.399,53.055,53.166,10684.7
2021-06-27 09:45:00,53.159,53.289,53.038,53.271,12288.6
2021-06-27 09:50:00,53.284,53.367,53.226,53.336,6771.8
2021-06-27 09:55:00,53.335,53.464,53.197,53.210,6701.8
2021-06-27 10:00:00,53.210,53.482,53.209,53.391,5783.9
2021-06-27 10:05:00,53.384,53.511,53.288,53.313,3825.8
2021-06-27 10:10:00,53.313,53.475,53.307,53.356,5204.2
2021-06-27 10:15:00,53.368,53.459,53.314,53.364,2938.9
2021-06-27 10:20:00,53.365,53.438,53.164,53.172,11768.4
2021-06-27 10:25:00,53.173,53.321,53.034,53.159,12200.7
2021-06-27 10:30:00,53.147,53.147,52.818,52.898,13558.9
2021-06-27 10:35:00,52.895,52.967,52.747,52.764,12741.2
2021-06-27 10:40:00,52.765,52.988,52.746,52.977,6365.2
2021-06-27 10:45:00,52.980,52.980,52.751,52.765,8172.4
2021-06-27 10:50:00,52.767,52.982,52.753,52.948,5488.7
2021-06-27 10:55:00,52.957,53.006,52.749,52.782,14419.1
2021-06-27 11:00:00,52.783,53.134,52.624,53.098,26806.2
2021-06-27 11:05:00,53.072,53.100,52.983,53.059,3577.9
2021-06-27 11:10:00,53.059,53.107,52.936,52.954,4493.2
2021-06-27 11:15:00,52.955,53.064,52.711,52.730,6680.9
2021-06-27 11:20:00,52.728,52.952,52.666,52.926,6093.1
2021-06-27 11:25:00,52.946,53.254,52.866,53.219,10400.6
2021-06-27 11:30:00,53.225,53.505,53.166,53.482,19231.4
2021-06-27 11:35:00,53.475,53.518,53.319,53.335,8779.0
2021-06-27 11:40:00,53.335,53.335,53.058,53.084,6978.1
2021-06-27 11:45:00,53.088,53.154,52.956,53.076,7705.4
2021-06-27 11:50:00,53.076,53.558,53.036,53.494,11731.3
2021-06-27 11:55:00,53.487,53.544,53.359,53.391,6325.0
2021-06-27 12:00:00,53.386,53.506,53.229,53.310,8092.5
2021-06-27 12:05:00,53.312,53.479,53.312,53.406,4427.7
2021-06-27 12:10:00,53.403,53.541,53.329,53.407,5947.4
2021-06-27 12:15:00,53.420,53.644,53.419,53.599,7395.9
2021-06-27 12:20:00,53.589,53.607,53.475,53.569,3095.9
2021-06-27 12:25:00,53.560,53.600,53.481,53.516,3459.8
2021-06-27 12:30:00,53.541,53.700,53.451,53.666,14011.6
2021-06-27 12:35:00,53.663,53.676,53.545,53.603,3884.6
2021-06-27 12:40:00,53.586,53.876,53.500,53.766,12896.9
2021-06-27 12:45:00,53.751,53.790,53.617,53.737,9202.4
2021-06-27 12:50:00,53.733,53.777,53.616,53.736,3884.6
2021-06-27 12:55:00,53.744,53.744,53.588,53.628,3508.6
2021-06-27 13:00:00,53.631,53.631,53.309,53.398,13885.9
2021-06-27 13:05:00,53.398,53.531,53.356,53.467,10833.6
2021-06-27 13:10:00,53.479,53.665,53.400,53.596,13972.1
2021-06-27 13:15:00,53.595,53.678,53.459,53.508,7560.3
2021-06-27 13:20:00,53.507,53.581,53.442,53.546,3587.4
2021-06-27 13:25:00,53.552,53.552,53.401,53.424,3311.3
2021-06-27 13:30:00,53.421,53.465,53.295,53.371,10190.2
2021-06-27 13:35:00,53.389,53.413,53.200,53.317,7076.4
2021-06-27 13:40:00,53.312,53.447,53.293,53.368,2880.0
2021-06-27 13:45:00,53.368,53.433,53.134,53.176,11466.4
2021-06-27 13:50:00,53.186,53.318,53.161,53.306,3524.4
2021-06-27 13:55:00,53.298,53.468,53.269,53.410,2997.6
2021-06-27 14:00:00,53.405,53.405,53.176,53.176,7489.4
2021-06-27 14:05:00,53.180,53.218,53.063,53.180,5934.7
2021-06-27 14:10:00,53.189,53.260,53.083,53.190,10571.1
2021-06-27 14:15:00,53.169,53.606,53.148,53.527,37693.1
2021-06-27 14:20:00,53.525,53.575,53.449,53.508,6712.9
2021-06-27 14:25:00,53.507,53.561,53.400,53.407,4559.3
2021-06-27 14:30:00,53.407,53.807,53.407,53.759,11445.5
2021-06-27 14:35:00,53.743,53.743,53.545,53.590,4249.2
2021-06-27 14:40:00,53.593,53.710,53.562,53.644,5073.0
2021-06-27 14:45:00,53.645,53.835,53.606,53.670,10379.0
2021-06-27 14:50:00,53.671,53.671,53.496,53.539,4740.9
2021-06-27 14:55:00,53.535,53.654,53.471,53.608,5650.1
2021-06-27 15:00:00,53.603,53.607,53.392,53.423,4032.6
2021-06-27 15:05:00,53.424,53.544,53.380,53.493,3765.0
2021-06-27 15:10:00,53.496,53.540,53.388,53.433,3265.8
2021-06-27 15:15:00,53.432,53.449,53.150,53.309,10083.7
2021-06-27 15:20:00,53.309,53.447,53.271,53.285,12996.7
2021-06-27 15:25:00,53.284,53.653,53.262,53.549,26298.5
2021-06-27 15:30:00,53.561,53.674,53.545,53.580,7818.6
2021-06-27 15:35:00,53.569,53.574,53.406,53.552,6733.1
2021-06-27 15:40:00,53.568,53.584,53.433,53.551,4152.2
2021-06-27 15:45:00,53.548,53.800,53.473,53.796,7087.7
2021-06-27 15:50:00,53.800,54.200,53.676,54.134,26753.1
2021-06-27 15:55:00,54.137,55.489,54.091,55.360,120201.6
2021-06-27 16:00:00,55.380,55.959,54.934,55.264,168776.2
2021-06-27 16:05:00,55.284,55.427,54.664,54.726,26421.7
2021-06-27 16:10:00,54.721,54.852,54.590,54.843,16169.2
2021-06-27 16:15:00,54.845,54.984,54.424,54.540,13901.1
2021-06-27 16:20:00,54.533,54.765,54.371,54.450,8752.0
2021-06-27 16:25:00,54.450,54.850,54.367,54.731,9763.6
2021-06-27 16:30:00,54.731,54.731,54.380,54.478,9522.1
2021-06-27 16:35:00,54.484,54.510,54.369,54.454,4582.7
2021-06-27 16:40:00,54.473,54.598,54.323,54.386,8256.0
2021-06-27 16:45:00,54.386,54.441,54.158,54.271,9425.9
2021-06-27 16:50:00,54.276,54.386,54.228,54.342,4115.2
2021-06-27 16:55:00,54.343,54.486,54.259,54.464,3417.2
2021-06-27 17:00:00,54.464,54.471,54.183,54.184,11865.9
2021-06-27 17:05:00,54.183,54.369,54.074,54.334,6596.3
2021-06-27 17:10:00,54.346,54.399,54.262,54.311,2281.8
2021-06-27 17:15:00,54.312,54.475,54.256,54.336,5954.4
2021-06-27 17:20:00,54.340,54.394,54.250,54.363,2256.2
2021-06-27 17:25:00,54.364,54.467,54.315,54.375,2393.0
2021-06-27 17:30:00,54.374,54.391,54.248,54.358,3171.0
2021-06-27 17:35:00,54.362,54.393,54.296,54.365,2053.7
2021-06-27 17:40:00,54.361,54.394,54.286,54.383,2647.2
2021-06-27 17:45:00,54.382,54.523,54.331,54.515,5230.8
2021-06-27 17:50:00,54.501,54.607,54.415,54.595,4826.6
2021-06-27 17:55:00,54.594,54.604,54.504,54.520,2464.4
2021-06-27 18:00:00,54.514,54.514,54.147,54.148,8207.7
2021-06-27 18:05:00,54.156,54.162,53.800,53.841,23042.6
2021-06-27 18:10:00,53.842,53.989,53.801,53.900,5685.4
2021-06-27 18:15:00,53.889,54.032,53.816,53.938,4810.3
2021-06-27 18:20:00,53.942,54.162,53.924,54.044,5054.3
2021-06-27 18:25:00,54.053,54.072,53.953,54.057,2601.8
2021-06-27 18:30:00,54.062,54.063,53.858,53.906,3397.4
2021-06-27 18:35:00,53.912,54.069,53.851,54.068,2970.7
2021-06-27 18:40:00,54.056,54.080,53.900,53.995,3019.7
2021-06-27 18:45:00,53.995,54.006,53.625,53.816,12585.9
2021-06-27 18:50:00,53.811,53.900,53.783,53.787,3608.2
2021-06-27 18:55:00,53.788,53.886,53.704,53.717,7250.5
2021-06-27 19:00:00,53.718,53.730,53.400,53.620,10655.9
2021-06-27 19:05:00,53.635,53.700,53.473,53.533,5196.7
2021-06-27 19:10:00,53.533,53.566,53.483,53.483,3980.3
2021-06-27 19:15:00,53.486,53.492,53.328,53.366,5741.8
2021-06-27 19:20:00,53.366,53.374,53.200,53.277,10876.4
2021-06-27 19:25:00,53.283,53.283,53.115,53.177,10314.5
2021-06-27 19:30:00,53.191,53.300,53.176,53.243,12256.9
2021-06-27 19:35:00,53.249,53.354,53.170,53.279,6479.3
2021-06-27 19:40:00,53.279,53.287,53.126,53.196,5399.8
2021-06-27 19:45:00,53.196,53.555,53.127,53.445,18507.7
2021-06-27 19:50:00,53.437,53.554,53.418,53.493,6669.9
2021-06-27 19:55:00,53.496,53.529,53.437,53.465,5220.9
2021-06-27 20:00:00,53.465,53.560,53.137,53.139,11393.4
2021-06-27 20:05:00,53.143,53.287,53.136,53.286,5057.5
2021-06-27 20:10:00,53.286,53.504,53.270,53.450,4112.4
2021-06-27 20:15:00,53.449,53.511,53.359,53.359,2480.6
2021-06-27 20:20:00,53.368,53.368,53.273,53.273,1532.4
2021-06-27 20:25:00,53.272,53.429,53.256,53.415,1036.2
2021-06-27 20:30:00,53.414,53.414,53.314,53.356,1750.3
2021-06-27 20:35:00,53.355,53.535,53.335,53.481,3076.9
2021-06-27 20:40:00,53.470,53.550,53.433,53.511,3690.2
2021-06-27 20:45:00,53.511,53.554,53.391,53.459,2697.3
2021-06-27 20:50:00,53.459,53.467,53.321,53.404,4475.7
2021-06-27 20:55:00,53.414,53.419,53.278,53.287,2108.9
2021-06-27 21:00:00,53.286,53.510,53.260,53.488,4003.7
2021-06-27 21:05:00,53.502,53.694,53.491,53.690,2857.1
2021-06-27 21:10:00,53.690,53.755,53.651,53.713,3291.0
2021-06-27 21:15:00,53.714,53.746,53.568,53.568,2041.9
2021-06-27 21:20:00,53.569,53.616,53.355,53.369,5194.5
2021-06-27 21:25:00,53.365,53.541,53.319,53.531,3472.8
2021-06-27 21:30:00,53.531,53.755,53.490,53.755,3561.5
2021-06-27 21:35:00,53.757,53.867,53.671,53.745,3189.5
2021-06-27 21:40:00,53.745,53.745,53.596,53.649,2770.2
2021-06-27 21:45:00,53.660,53.919,53.637,53.901,2968.8
2021-06-27 21:50:00,53.906,54.070,53.886,53.968,5131.2
2021-06-27 21:55:00,53.956,54.020,53.875,54.020,2856.2
2021-06-27 22:00:00,54.022,54.386,53.969,54.335,17770.1
2021-06-27 22:05:00,54.356,54.699,54.346,54.514,11522.5
2021-06-27 22:10:00,54.515,54.963,54.515,54.889,23810.4
2021-06-27 22:15:00,54.873,55.372,54.851,55.169,34157.8
2021-06-27 22:20:00,55.173,55.404,55.130,55.152,16651.7
2021-06-27 22:25:00,55.145,55.446,55.102,55.389,17772.0
2021-06-27 22:30:00,55.408,55.596,55.207,55.223,20796.5
2021-06-27 22:35:00,55.227,55.358,55.049,55.161,17660.5
2021-06-27 22:40:00,55.158,55.396,55.112,55.379,9849.2
2021-06-27 22:45:00,55.370,55.633,55.300,55.527,19401.8
2021-06-27 22:50:00,55.528,55.539,55.400,55.450,5239.1
2021-06-27 22:55:00,55.453,55.626,55.427,55.442,12627.5
2021-06-27 23:00:00,55.468,55.588,55.200,55.222,10732.6
2021-06-27 23:05:00,55.224,55.425,55.208,55.342,5410.7
2021-06-27 23:10:00,55.353,55.379,55.205,55.239,6562.3
2021-06-27 23:15:00,55.232,55.307,55.193,55.259,10750.2
2021-06-27 23:20:00,55.262,55.600,55.205,55.547,14044.0
2021-06-27 23:25:00,55.550,55.985,55.473,55.630,31339.3
2021-06-27 23:30:00,55.628,55.769,55.579,55.623,7838.2
2021-06-27 23:35:00,55.615,56.199,55.520,56.003,22737.3
2021-06-27 23:40:00,56.013,56.518,55.927,56.379,24087.8
2021-06-27 23:45:00,56.378,56.425,56.161,56.238,11336.7
2021-06-27 23:50:00,56.231,56.296,56.131,56.212,7291.0
2021-06-27 23:55:00,56.211,56.273,55.992,56.184,10601.4
2021-06-28 00:00:00,56.175,56.448,56.074,56.117,17755.5
2021-06-28 00:05:00,56.117,56.137,55.749,55.980,19789.6
2021-06-28 00:10:00,55.989,56.192,55.887,55.972,9826.5
2021-06-28 00:15:00,55.961,56.054,55.631,55.786,9697.2
2021-06-28 00:20:00,55.789,55.821,55.412,55.633,19569.9
2021-06-28 00:25:00,55.625,55.829,55.607,55.677,12950.1
2021-06-28 00:30:00,55.667,55.986,55.655,55.925,11322.2
2021-06-28 00:35:00,55.923,56.100,55.855,56.095,12495.5
2021-06-28 00:40:00,56.095,56.100,55.781,55.818,14348.7
2021-06-28 00:45:00,55.805,55.974,55.675,55.964,9729.9
2021-06-28 00:50:00,55.964,56.185,55.872,55.877,22008.3
2021-06-28 00:55:00,55.888,55.926,55.757,55.903,8462.4
2021-06-28 01:00:00,55.903,56.480,55.888,56.463,27774.2
2021-06-28 01:05:00,56.465,56.900,56.463,56.589,21130.7
2021-06-28 01:10:00,56.595,56.640,56.524,56.529,6382.6
2021-06-28 01:15:00,56.539,56.756,56.333,56.552,39114.8
2021-06-28 01:20:00,56.543,56.560,56.357,56.381,8423.8
2021-06-28 01:25:00,56.382,56.415,56.222,56.248,11651.2
2021-06-28 01:30:00,56.249,56.442,56.198,56.214,8325.0
2021-06-28 01:35:00,56.199,56.376,56.171,56.210,5945.7
2021-06-28 01:40:00,56.197,56.350,56.147,56.152,7012.5
2021-06-28 01:45:00,56.151,56.205,56.111,56.130,6789.3
2021-06-28 01:50:00,56.142,56.195,56.100,56.101,6850.4
2021-06-28 01:55:00,56.101,56.117,55.884,55.884,10394.2
2021-06-28 02:00:00,55.883,56.119,55.878,55.959,7707.0
2021-06-28 02:05:00,55.965,56.050,55.903,55.956,5791.6
2021-06-28 02:10:00,55.956,56.030,55.724,55.800,13245.7
2021-06-28 02:15:00,55.808,56.049,55.803,55.970,7098.1
2021-06-28 02:20:00,55.965,56.015,55.859,55.885,4020.6
2021-06-28 02:25:00,55.885,55.985,55.878,55.968,3260.0
2021-06-28 02:30:00,55.969,56.143,55.968,56.085,6497.0
2021-06-28 02:35:00,56.090,56.114,55.986,56.014,4638.0
2021-06-28 02:40:00,56.006,56.057,55.952,56.008,3734.2
2021-06-28 02:45:00,56.011,56.058,55.858,55.868,3056.4
2021-06-28 02:50:00,55.868,55.955,55.818,55.935,4772.6
2021-06-28 02:55:00,55.934,55.975,55.777,55.815,4414.5
2021-06-28 03:00:00,55.824,56.001,55.666,55.675,14914.8
2021-06-28 03:05:00,55.686,55.710,55.614,55.623,6753.5
2021-06-28 03:10:00,55.634,55.692,55.549,55.579,9513.1
2021-06-28 03:15:00,55.580,55.660,55.411,55.446,9246.8
2021-06-28 03:20:00,55.438,55.453,55.155,55.155,16847.3
2021-06-28 03:25:00,55.156,55.159,54.866,55.129,47428.9
2021-06-28 03:30:00,55.130,55.489,55.124,55.201,14562.3
2021-06-28 03:35:00,55.201,55.254,54.989,55.188,10508.0
2021-06-28 03:40:00,55.183,55.367,55.162,55.281,14152.2
2021-06-28 03:45:00,55.278,55.389,55.178,55.298,3886.1
2021-06-28 03:50:00,55.299,55.311,55.231,55.267,2170.3
2021-06-28 03:55:00,55.257,55.275,54.990,55.109,10776.7
2021-06-28 04:00:00,55.098,55.309,55.064,55.143,4795.0
2021-06-28 04:05:00,55.147,55.292,55.147,55.222,3632.4
2021-06-28 04:10:00,55.227,55.424,55.217,55.300,18585.1
2021-06-28 04:15:00,55.288,55.568,55.288,55.539,7604.8
2021-06-28 04:20:00,55.546,55.548,55.441,55.453,3926.3
2021-06-28 04:25:00,55.450,55.481,55.237,55.258,5930.2
2021-06-28 04:30:00,55.264,55.405,55.258,55.395,3620.6
2021-06-28 04:35:00,55.395,55.494,55.317,55.332,6314.3
2021-06-28 04:40:00,55.331,55.440,55.316,55.386,4868.0
2021-06-28 04:45:00,55.386,55.545,55.386,55.469,4055.1
2021-06-28 04:50:00,55.466,55.597,55.454,55.537,4083.8
2021-06-28 04:55:00,55.546,55.559,55.468,55.505,2563.9
2021-06-28 05:00:00,55.506,55.783,55.494,55.774,5682.2
2021-06-28 05:05:00,55.771,55.837,55.714,55.795,5778.1
2021-06-28 05:10:00,55.791,55.813,55.711,55.720,4886.7
2021-06-28 05:15:00,55.721,55.950,55.721,55.779,9728.7
2021-06-28 05:20:00,55.778,55.830,55.645,55.799,15323.4
2021-06-28 05:25:00,55.796,55.820,55.726,55.733,5183.1
2021-06-28 05:30:00,55.746,55.930,55.745,55.804,5037.8
2021-06-28 05:35:00,55.820,55.838,55.629,55.663,5228.9
2021-06-28 05:40:00,55.662,55.662,55.554,55.589,5146.2
2021-06-28 05:45:00,55.588,55.652,55.557,55.652,1830.2
2021-06-28 05:50:00,55.651,55.726,55.593,55.600,4810.8
2021-06-28 05:55:00,55.600,55.942,55.600,55.827,10812.4
2021-06-28 06:00:00,55.826,56.030,55.739,55.998,10596.7
2021-06-28 06:05:00,55.994,56.015,55.863,55.963,11768.0
2021-06-28 06:10:00,55.965,56.203,55.936,56.198,9688.6
2021-06-28 06:15:00,56.198,56.247,56.026,56.057,12753.0
2021-06-28 06:20:00,56.057,56.069,55.890,55.922,12014.9
2021-06-28 06:25:00,55.931,55.959,55.615,55.753,18996.0
2021-06-28 06:30:00,55.769,55.907,55.680,55.859,3313.4
2021-06-28 06:35:00,55.860,55.891,55.664,55.736,3139.7
2021-06-28 06:40:00,55.735,55.790,55.613,55.661,3061.3
2021-06-28 06:45:00,55.660,55.660,55.458,55.543,12690.6
2021-06-28 06:50:00,55.547,55.610,55.517,55.573,4182.6
2021-06-28 06:55:00,55.572,55.645,55.524,55.642,2346.5
2021-06-28 07:00:00,55.642,55.883,55.600,55.685,14439.9
2021-06-28 07:05:00,55.695,55.736,55.628,55.691,1375.8
2021-06-28 07:10:00,55.675,55.937,55.652,55.861,10152.4
2021-06-28 07:15:00,55.846,56.445,55.846,56.431,22404.3
2021-06-28 07:20:00,56.445,56.584,56.247,56.542,19445.7
2021-06-28 07:25:00,56.556,56.615,56.430,56.445,11258.5
2021-06-28 07:30:00,56.447,56.783,56.436,56.743,18115.6
2021-06-28 07:35:00,56.745,56.883,56.645,56.860,29241.8
2021-06-28 07:40:00,56.864,57.240,56.854,56.988,51154.9
2021-06-28 07:45:00,57.009,57.073,56.800,56.860,21962.2
2021-06-28 07:50:00,56.860,57.070,56.760,56.883,34686.3
2021-06-28 07:55:00,56.888,57.070,56.600,56.724,33498.1
2021-06-28 08:00:00,56.724,56.740,56.257,56.416,31907.8
2021-06-28 08:05:00,56.396,56.599,56.342,56.427,12070.6
2021-06-28 08:10:00,56.441,56.679,56.217,56.609,44220.5
2021-06-28 08:15:00,56.610,56.801,56.422,56.485,29286.8
2021-06-28 08:20:00,56.495,56.559,56.271,56.345,15887.4
2021-06-28 08:25:00,56.348,56.442,56.101,56.277,17852.2
2021-06-28 08:30:00,56.277,56.440,56.210,56.440,8554.4
2021-06-28 08:35:00,56.441,56.461,56.359,56.413,5648.7
2021-06-28 08:40:00,56.417,56.538,56.401,56.471,4327.7
2021-06-28 08:45:00,56.470,56.536,56.392,56.513,5687.3
2021-06-28 08:50:00,56.531,56.687,56.531,56.539,4621.7
2021-06-28 08:55:00,56.539,56.572,56.389,56.439,10218.0
2021-06-28 09:00:00,56.440,56.440,56.250,56.283,6700.0
2021-06-28 09:05:00,56.282,56.666,56.250,56.606,10694.3
2021-06-28 09:10:00,56.605,57.569,56.557,57.235,82784.5
2021-06-28 09:15:00,57.222,57.556,57.144,57.384,22035.7
2021-06-28 09:20:00,57.396,57.401,56.957,56.985,16316.9
2021-06-28 09:25:00,56.970,57.103,56.900,57.053,11575.9
2021-06-28 09:30:00,57.048,57.298,56.414,56.594,30565.5
2021-06-28 09:35:00,56.590,56.667,56.121,56.333,32168.4
2021-06-28 09:40:00,56.332,56.479,56.321,56.456,7895.0
2021-06-28 09:45:00,56.457,56.457,55.791,55.918,38928.3
2021-06-28 09:50:00,55.927,56.021,55.804,56.016,13917.0
2021-06-28 09:55:00,56.019,56.173,55.905,56.004,11239.3
2021-06-28 10:00:00,55.999,56.138,55.773,55.798,10286.8
2021-06-28 10:05:00,55.796,55.838,55.547,55.742,22040.0
2021-06-28 10:10:00,55.741,55.919,55.647,55.686,7901.0
2021-06-28 10:15:00,55.670,55.926,55.577,55.860,9973.9
2021-06-28 10:20:00,55.836,55.916,55.643,55.666,6785.4
2021-06-28 10:25:00,55.662,55.768,55.443,55.649,16437.2
2021-06-28 10:30:00,55.676,55.935,55.676,55.738,9815.9
2021-06-28 10:35:00,55.740,55.818,55.545,55.549,7871.9
2021-06-28 10:40:00,55.556,55.827,55.437,55.730,11274.7
2021-06-28 10:45:00,55.722,55.897,55.722,55.815,4161.9
2021-06-28 10:50:00,55.821,56.033,55.815,55.937,5971.6
2021-06-28 10:55:00,55.931,55.969,55.825,55.825,3148.4
2021-06-28 11:00:00,55.833,55.992,55.832,55.878,4556.5
2021-06-28 11:05:00,55.871,55.939,55.819,55.934,3781.2
2021-06-28 11:10:00,55.934,55.950,55.734,55.785,4413.8
2021-06-28 11:15:00,55.795,56.036,55.770,55.948,23391.8
2021-06-28 11:20:00,55.948,55.949,55.763,55.822,4532.4
2021-06-28 11:25:00,55.823,56.010,55.823,55.930,4610.2
2021-06-28 11:30:00,55.930,56.077,55.883,56.071,5970.9
2021-06-28 11:35:00,56.067,56.166,56.059,56.097,8948.7
2021-06-28 11:40:00,56.097,56.237,56.031,56.118,6133.7
2021-06-28 11:45:00,56.118,56.142,56.032,56.061,4686.7
2021-06-28 11:50:00,56.079,56.155,56.026,56.067,2694.3
2021-06-28 11:55:00,56.066,56.066,55.915,55.994,5105.7
2021-06-28 12:00:00,55.994,55.994,55.754,55.827,12038.5
2021-06-28 12:05:00,55.827,56.060,55.807,55.983,8591.7
2021-06-28 12:10:00,55.983,56.046,55.876,56.045,5266.3
2021-06-28 12:15:00,56.032,56.209,55.941,56.183,12698.8
2021-06-28 12:20:00,56.189,56.215,56.065,56.188,5758.6
2021-06-28 12:25:00,56.170,56.208,55.968,56.022,4455.4
2021-06-28 12:30:00,56.022,56.022,55.867,55.917,4099.1
2021-06-28 12:35:00,55.918,56.005,55.917,55.950,2118.5
2021-06-28 12:40:00,55.952,55.998,55.912,55.984,1473.3
2021-06-28 12:45:00,55.982,56.125,55.875,56.078,10559.4
2021-06-28 12:50:00,56.083,56.167,55.991,55.994,4526.0
2021-06-28 12:55:00,55.994,56.036,55.939,56.007,4085.4
2021-06-28 13:00:00,56.001,56.043,55.924,55.994,4969.1
2021-06-28 13:05:00,55.995,56.041,55.854,55.932,4905.7
2021-06-28 13:10:00,55.938,55.950,55.832,55.921,2665.6
2021-06-28 13:15:00,55.921,56.027,55.880,55.968,4306.7
2021-06-28 13:20:00,55.969,56.117,55.968,56.117,4199.1
2021-06-28 13:25:00,56.116,56.120,56.011,56.097,2071.1
2021-06-28 13:30:00,56.104,56.198,55.998,56.042,6302.5
2021-06-28 13:35:00,56.026,56.092,56.007,56.030,2344.7
2021-06-28 13:40:00,56.022,56.084,55.927,56.036,5761.7
2021-06-28 13:45:00,56.039,56.039,55.650,55.683,8499.5
2021-06-28 13:50:00,55.698,55.855,55.680,55.821,3301.7
2021-06-28 13:55:00,55.806,55.867,55.701,55.738,2631.3
2021-06-28 14:00:00,55.736,55.957,55.589,55.883,7833.5
2021-06-28 14:05:00,55.883,55.993,55.804,55.983,3373.4
2021-06-28 14:10:00,55.982,56.200,55.981,56.094,11839.0
2021-06-28 14:15:00,56.085,56.499,56.082,56.330,11031.2
2021-06-28 14:20:00,56.324,56.764,56.287,56.509,19676.1
2021-06-28 14:25:00,56.508,56.550,56.400,56.414,3927.9
2021-06-28 14:30:00,56.430,56.871,56.401,56.739,19923.3
2021-06-28 14:35:00,56.740,56.841,56.525,56.653,19128.9
2021-06-28 14:40:00,56.651,56.797,56.507,56.659,10053.9
2021-06-28 14:45:00,56.656,56.666,56.483,56.483,6949.8
2021-06-28 14:50:00,56.487,56.536,56.430,56.536,3809.4
2021-06-28 14:55:00,56.535,56.594,56.467,56.573,4140.4
2021-06-28 15:00:00,56.569,57.232,56.556,57.228,21634.6
2021-06-28 15:05:00,57.228,57.359,56.930,57.029,22963.3
2021-06-28 15:10:00,57.019,57.045,56.881,56.963,8785.3
2021-06-28 15:15:00,56.963,56.963,56.550,56.695,32767.0
2021-06-28 15:20:00,56.705,56.987,56.693,56.960,7564.1
2021-06-28 15:25:00,56.970,57.360,56.961,57.349,30058.2
2021-06-28 15:30:00,57.357,57.389,56.955,57.330,31591.7
2021-06-28 15:35:00,57.329,57.515,56.881,57.491,47800.2
2021-06-28 15:40:00,57.477,57.559,57.261,57.295,18820.0
2021-06-28 15:45:00,57.306,57.600,57.100,57.537,24779.4
2021-06-28 15:50:00,57.540,57.722,57.423,57.632,28822.7
2021-06-28 15:55:00,57.637,57.760,57.514,57.666,40690.6
2021-06-28 16:00:00,57.672,57.939,56.947,57.160,73795.0
